,닉네임,댓글,날짜
6226,네오니 ,디시콘 보기,2021.10.25 17:31:54
6227,ㅇㅇ ,디시콘 보기,2021.10.25 17:31:55
6228,ㅇㅇ(218.237),전직 소프랜드 출신같네 ㅋㅋㅋㅋㅋ,2021.10.25 17:31:56
6232,ㅇㅇ(112.161),이보이,2021.10.25 17:32:01
6449,ㅇㅇ(220.122),예아 화목한게 보기 좋습니다,2021.10.25 17:32:02
6233,ㅇㅇ(211.222),""" 대 일본 """,2021.10.25 17:32:07
6198,ㅇㅇ(211.55),많고 많은 일본 이름중에 하필..?,2021.10.25 17:32:09
6234,ㅇㅇ(223.62),씨발 히라가나 외우러간다 ㅠㅠㅠㅠ,2021.10.25 17:32:09
6212,ㅇㅇ(180.83),팩트)니가 스시녀 양녀랑 결혼할 일은 10프로다 ㅁㅈㅎ,2021.10.25 17:32:11
6236,ㅇㅇ(121.170),★야이 씨발!! 이재명 찍고 공산주의되서 남한을 망쳐버릴게 다같이 망하자 씨발년아!@!@!@ 북한꼴 나보자 우리!!!!!,2021.10.25 17:32:12
6238,ㅇㅇ(121.140),이건 좀 너무하다,2021.10.25 17:32:18
6276,ㅇㅇ(211.226),일어만 되면 만나지,2021.10.25 17:32:22
6188,ㅇㅇ(223.38),키가 시발 180도 안되냐?,2021.10.25 17:32:25
6241,ㅇㅇ(121.169),크아악,2021.10.25 17:32:26
6242,ㅇㅇ(59.6),아.. 씨발.. 재명이형!!,2021.10.25 17:32:27
6243,ㅇㅇ(211.36),생활비가 30만원으로 줄어든게 아니라 30만원이다? 30만원 밖에 안된다?,2021.10.25 17:32:30
6189,ㅇㅇ(106.102),nmh-523,2021.10.25 17:32:31
6249,ㅇㅇ(222.238),나만 억울하게 죽기 싫어... 이번 대선은 이재명으로 간다 반드시,2021.10.25 17:32:36
6252,ㅇㅇ(118.41),씨발 민주당 당원이냐 이재명 찍고싶네 만드네 ㅅㅂ,2021.10.25 17:32:39
6229,ㅇㅇ(121.169),소프랜드 개걸레든 저렇게만 사랑해주면 탈퐁이지,2021.10.25 17:32:41
6254,ㅇㅇ(211.202),씨발새끼안,2021.10.25 17:32:41
6190,애국보수정다현 ,니가 아무리 스펙쌓아봐야 성욕생기는 비쥬얼이 아니면 스시녀라도 저렇게안해줌,2021.10.25 17:32:43
6255,ㅇㅇ(119.200),스시녀는 ㄹㅇ 도시락싸는거 좋아하냐? 하나같이 도시락짤들이 올라오네 씨발 스시녀!!!!,2021.10.25 17:32:44
6257,노가다(125.177),일본에게는 항상 고맙고 미안하다 고멘ㅡ  - dc App,2021.10.25 17:32:47
6244,ㅇㅇ(58.122),ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 17:32:48
6258,ㅇㅇ(141.0),한편 퐁퐁이들은 편의점 뺀또 쟁탈전!,2021.10.25 17:32:50
6471,ㅇㅇ(124.56),님은 잦이에 구슬박으셈,2021.10.25 17:32:54
6060,ㅇㅇ(106.102),한달 생활비 수백주고 컵라면 식빵데워먹던 퐁퐁단 대가리에 에러나겠노ㅋㅋㅋㅋㅋ,2021.10.25 17:32:55
6230,ㅇㅇ(106.102),Psg 뽀드득~~뽀드득~~,2021.10.25 17:32:56
6061,ㅇㅇ(125.182),이재명 바이럴인 이유가 뭐야??,2021.10.25 17:32:58
6065,갓흥겜 ,죽어죽어죽어!!!  - dc App,2021.10.25 17:32:59
6066,ㅇㅇ(106.146),아 재명이형!,2021.10.25 17:33:01
6068,ㅇㅇ(210.103),너무 부럽다ㅠㅠ,2021.10.25 17:33:02
6239,ㅇㅇ(121.140),나 혼자사는데 100 정도 쓰는데,2021.10.25 17:33:02
6199,ㅇㅇ(223.38),ハルカスｗｗｗｗｗｗｗｗｗ,2021.10.25 17:33:04
6219,ㅇㅇ ,디시콘 보기,2021.10.25 17:33:06
6245,ㅇㅇ(106.102),ㅋㅋㅋㅋㅋㅋ,2021.10.25 17:33:06
6069,ㅇㅇ(106.101),내가 다 행복해지네 부럽다 잘살아라,2021.10.25 17:33:08
6165,ㅇㅇ(1.250),이건 좀 추하다,2021.10.25 17:33:09
6070,표절(118.235),퐁퐁이들 제발 자살해라ㅋㅋ아니하지말아라ㅋㅋ,2021.10.25 17:33:10
6221,ㅇㅇ ,디시콘 보기,2021.10.25 17:33:12
6331,ㅇㅇ(220.85),능력을 뛰어넘는 와꾸가 있으니까 가능한거지 버러지좆밥와꾸박살난새끼야 ㅋㅋㅋㅋ,2021.10.25 17:33:12
6072,ㅇㅇ(180.83),팩트)여기 잇는 야붕이들은 이런거 보고 스시녀 찬양하지만 정작 스시녀 양녀 중앙아녀 중남미녀랑 결혼하는 비율은 10프로가 최대이다 나머지 90프로는 저기 미개한 똥남아 몽골 중국 좆센족이랑 결혼한다 ㅁㅈㅎ~!~!~!~!~!,2021.10.25 17:33:19
6078,michiking ,행복한 삶 살고 있네. 축하한다. 미래영겁 행복했으면 좋겠음,2021.10.25 17:33:21
6079,ㅇㅇ ,독립 왜한것일까?  - dc App,2021.10.25 17:33:22
6080,비닌 ,디시콘 보기,2021.10.25 17:33:24
6081,ㅇㅇ(106.101),이거보고 이재명찍었다,2021.10.25 17:33:25
6082,ㅇㅇ(175.223),찍어야겠지?,2021.10.25 17:33:25
6083,ㅇㅇ(180.83),씹센징에 대한 유일한 구원......안락사.....나는 구한거다....헬센징들에게서 태어날 아이들의 목숨을...이 잔혹한 개씹듐헬죶센에서.....노서버씨!!!!! 지켜봐줘!!!!!! 크아아아아아아악!!!!!!!! ㅁㅈㅎ~!~!~!~!,2021.10.25 17:33:27
6084,비닌 ,디시콘 보기,2021.10.25 17:33:28
6085,비닌 ,디시콘 보기,2021.10.25 17:33:31
6086,ㅇㅇ(210.117),하! 씨발... 재명이형!!!!  - dc App,2021.10.25 17:33:36
6087,ㅇㅇ(223.39),안되겠다 나도 미래의 미나미를 찾으러 일본어책사러감  - dc App,2021.10.25 17:33:36
6088,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:33:38
6067,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:33:42
6073,ㅇㅇ(58.142),응 순위로 치면 스시녀가 5위임 많지는 않지만 적지도 않음,2021.10.25 17:33:42
6089,ㅇㅇ(117.111),재발 망하자 다같이 망하자 아자아자 우린 할수있다 파이팅!!! - dc App,2021.10.25 17:33:42
6059,ㅇㅇ(141.0),2+1사서 쟁여놓음 ㅠㅠ,2021.10.25 17:33:48
6481,ㅇㅇ(116.127),처녀 타령 급발진은 ㅈㄴ찐같노,2021.10.25 17:33:48
6062,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 ㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 17:33:50
6090,ㅇㅇ(125.183),이재명 뽑고 다 뒤지기로했다,2021.10.25 17:33:51
6092,ㅇㅇ(39.7),주작이네,2021.10.25 17:33:53
6246,ㅇㅇ(39.7),아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 17:33:54
6094,ㅇㅇ(1.233),응 이재명 찍을 거야,2021.10.25 17:33:57
6096,ㅇㅇ(211.217),참부부 입갤...,2021.10.25 17:33:58
6097,ㅇㅇ(58.127),솔직히 도시락 존나 휘황찬란하게 진수성찬 12첩반상이 아니라도 저렇게 존나소박해도 ㄹㅇ감동 존나쌔게받음  - dc App,2021.10.25 17:33:58
6250,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 33ㅋㅋ,2021.10.25 17:33:58
6102,ㅇㅇ(119.64),야 지금 행복해? 그래 두고보자 재명이 형 !!!,2021.10.25 17:34:04
6103,ㅇㅇ(220.118),전문직 대기업 퐁퐁단보다 니가 위너다 시바,2021.10.25 17:34:07
6237,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:34:07
6104,ㅇㅇ(180.224),가만히 있던 사람들한테까지 무차별 총기난사를 해야되냐?,2021.10.25 17:34:08
6106,ㅇㅇ(182.221),밥도 밥인데 본인 남편생각하면서 저거 만들었다는게 너무 부럽다 이 시발 짜증나네,2021.10.25 17:34:10
6107,永月 ,이재명 바이럴이래 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 17:34:13
6110,ㅇㅇ(220.119),와 퐁퐁단은 이거보면 참을수있냐?,2021.10.25 17:34:16
6111,ㅇㅇ(223.38),아기있으면 30만 택도없긴한데 2인 가족이면 30만원 한달 모자란듯 충분함. 근다 왜 퐁퐁부부단은 30만원 택도 없느냐? 왜긴왜야 지가 밥 안하고 맨날 쳐 시켜먹으니 그 지랄이지. 둘이서 먹으려면 배달고 2만원 항상 넘는데 한끼거 2만원이고 점심 저녁 다 배덜이라 해봐라 ㄹㅇ 살림 거덜남. 한녀랑은 ㄹㅇ 결혼하면 안됨,2021.10.25 17:34:17
6182,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:34:22
6112,ㅇㅇ(211.217),하 씨발.... 중근이형!!!!!!!!,2021.10.25 17:34:23
6113,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 ★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 ★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 ★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋ,2021.10.25 17:34:28
6114,ㅇㅇ(211.204),"진짜 결혼도 안했는데 왜 눈물이 나냐 퐁퐁단 형들,, - dc App",2021.10.25 17:34:32
6108,ㅇㅇ(211.217),ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 17:34:33
6115,오거돈 ,디시콘 보기,2021.10.25 17:34:37
6091,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:34:39
6191,ㅇㅇ(180.83),아니요,2021.10.25 17:34:40
6121,ㅇㅇ(14.55),이재명바이럴 ㅁㅈㅎ,2021.10.25 17:34:41
6166,ㅇㅇ(172.83),팩트) 팩트다 카카오톡 쓰는 스시녀는 일단 개걸레라고 보면됨ㅋㅋ이미 어플에서존나따먹힌건 맞긴함,2021.10.25 17:34:41
6123,ㅇㅇ(211.46),아 이런거보니까 미국이 좆같긴하다 시발 핵은 왜떨궈서 - dc App,2021.10.25 17:34:46
6332,ㅇㅇ(77.111),이 정신병자년 일본여자 존나 욕하더니 이지랄하고 있는거봐 ㅋㅋㅋㅋ,2021.10.25 17:34:46
6125,ㅇㅇ(220.121),야붕이들은 한녀도 못만나는데 스시녀를 어케 만나노 ㅋㅋ,2021.10.25 17:34:47
6095,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:34:49
6127,ㅇㅇ(185.189),아 알았어 찍는다고 그만해 씨발,2021.10.25 17:34:49
6116,오거돈 ,디시콘 보기,2021.10.25 17:34:50
6128,ㅇㅇ(210.123),아내분한테 생활비 좀만더주면 안되노ㅋㅋㅋ,2021.10.25 17:34:53
6129,ㅇㅇ(49.173),부러운 퐁퐁단들 통한의 억까중 ㅋㅋㅋ,2021.10.25 17:34:53
6130,ㅇㅇ(118.235),"아., 이게 여자력이지",2021.10.25 17:34:54
6109,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:35:02
6277,ㅇㅇ(221.150),"한자몰라도 히라가나, 카타카나만으로 대화 쌉가능하고 우리가 일어배우기 쉽듯이 스시녀도 한국어 배우기 쉬움 한자때문에 안된다는거 변명이다 게이야",2021.10.25 17:35:02
6131,ㅇㅇ(175.214),밥상보고 흠 무난한대하다가 도시락 시발 열등감 느껴지네,2021.10.25 17:35:03
6117,오거돈 ,디시콘 보기,2021.10.25 17:35:04
6133,ㅇㅇ(124.51),이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴 이재명 바이럴,2021.10.25 17:35:06
6135,ㅇㅇ(111.171),이재명 바이럴,2021.10.25 17:35:07
6333,ㅇㅇ(112.161),와꾸고 나발이고 30받는게 불쌍하다는데 발작하노 씨발 칼로 쑤셔줄까 개색기야 요즘 왠만한 학식도  용돈 60이상은 받는데 ㅋㅋㅋ,2021.10.25 17:35:07
6217,ㅇㅇ(77.111),응 한국년은 걸러야돼,2021.10.25 17:35:08
6118,오거돈 ,디시콘 보기,2021.10.25 17:35:10
6122,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 3,2021.10.25 17:35:10
6137,ㅇㅇ(221.156),참 씨발 이게 결혼인데 언제부터 이 나라 피싸개들은 잘못된걸까,2021.10.25 17:35:10
6138,ㅇㅇ(211.217),하... 씨발.... 중근이형!!!!!! 테러짓 좀 그만하라고 했잖아!!!!!!,2021.10.25 17:35:10
6132,ㅇㅇ(175.214),디시콘 보기,2021.10.25 17:35:11
6140,ㅇㅇ(8.38),시발 설거지글 댓이랑 다르게 돈 더 주라고 지랄하는게 존나 웃기네 ㅋㅋㅋㅋ,2021.10.25 17:35:13
6192,ㅇㅇ(121.130),설거지론 공부 똑바로 안했노? 스펙 아무리 쌓아봤자 찐따처럼 생겼으면 사랑은 못받는다고 외모나 다듬어라이기야,2021.10.25 17:35:19
6134,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 4,2021.10.25 17:35:20
6119,오거돈 ,23디시콘 보기,2021.10.25 17:35:23
6145,ㅇㅇ(180.70),오늘의 진정한 우승자...ㅈㄴ 부럽다 시발!,2021.10.25 17:35:23
6146,ㅇㅇ(14.36),ㅂㅅ난지금25900언짜리 초밥배달시켜먹는중 내일은 유로코피자 먹을꺼임,2021.10.25 17:35:23
6231,ㅇㅇ(77.111),으 개걸레 한국년 수준,2021.10.25 17:35:23
6384,ㅇㅇ(118.235),님 저번에 일본 2년거주했다며 왜자꾸 말이바뀜,2021.10.25 17:35:24
6148,ㅇㅇ(39.7),"이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여",2021.10.25 17:35:27
6149,ㅇㅇ(211.36),저런 남편을 생각하는 마음 퐁퐁이들은 받아본적 없지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 고러고 살면서 지들이 잘낫대 ㅋㅋㅋㅋ,2021.10.25 17:35:28
6136,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라 5,2021.10.25 17:35:33
6151,ㅐㅡㅡ(211.217),ㅋ 이재명바이럴한다고 이젠안넘어가 아무튼 안넘어감 ㅜㅜ - dc App,2021.10.25 17:35:33
6120,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:35:41
6141,ㅇㅇ(14.36),ㄹㅇㅋㅋㅋㅋㅋㅋ,2021.10.25 17:35:41
6235,ㅇㅇ ,うつけやろあれは基礎にも至らん,2021.10.25 17:35:47
6150,ㅇㅇ(111.171),ㄹㅇ ㅋㅋㅋㅋ,2021.10.25 17:35:48
6153,망꼬쥬스 ,딱 일본인스러운 정갈한 밥상이네 부럽다 게이야,2021.10.25 17:35:49
6154,ㅇㅇ(104.28),나도 여자가 만드는 오니기리 먹고싶다,2021.10.25 17:35:49
6155,ㅇㅇ(116.127),나는 왜 전업주부가 아침까지 쳐자면서 남편 출근하든말든 하는거에 죄책감이 없는지 설거지론이후 이해되기시작했다,2021.10.25 17:35:51
6074,ㅇㅇ(77.111),이런년이 한국년인데 이런년 달고 살겠냐?,2021.10.25 17:35:53
6152,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:35:56
6156,ㅇㅇ(14.36),개인ㅇ용돈20더줘라 시발아ㅋㅋ,2021.10.25 17:35:58
6142,ㅇㅇ(211.217),온도차이 지리노 ㅋㅋ,2021.10.25 17:36:00
6157,ㅇㅇ(175.112),와 씨발 존나부럽네,2021.10.25 17:36:01
5960,ㅇㅇ(110.70),어케했노 시발련아,2021.10.25 17:36:02
6256,ㅇㅇ ,더 어이없는건 존나맛있어보임,2021.10.25 17:36:07
6240,애국보수정다현 ,계속혼자살아,2021.10.25 17:36:10
6385,ㅇㅇ(58.228),리플리증후군 걸링 퐁퐁 검거ㅋㅋㅋㅋㅋㅋ,2021.10.25 17:36:10
5961,ㅇㅇ(223.62),학생 글내려 디지고싶지 않으면  - dc App,2021.10.25 17:36:11
5962,ㅇㅇ(121.170),★이재명 찍고 공산주의되서 다 망칠려고 생각했는데 이제보니 페미년들 오냐오냐 받아주고 여가부 처만들어서 한국년들 오염시킨게 민주당이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씨발 무지성 2번이다 뒤져라,2021.10.25 17:36:13
6158,ㅇㅇ(175.112),이정도면 개인용돈 더줘라 ㅋㅋㅋ,2021.10.25 17:36:18
5963,ㅇㅇ(175.214),응 난 매일 다르게 먹을거야 ~ 배민 천만원 쓸거야~,2021.10.25 17:36:20
6093,ㅇㅇ(77.111),이런년이 한국년인데 이런년 달고 살겠냐?,2021.10.25 17:36:25
5964,ㅇㅇ(223.38),씨이발~,2021.10.25 17:36:26
6075,ㅇㅇ(180.83),77 111 정신병자쉑 ㅋㅋ 통계청 표 보고 와라 ㅋㅋ 국제결혼 ㅋㅋ,2021.10.25 17:36:27
6193,ㅇㅇ(182.228),일본에서 170이면 평균이고 마치면 명문대고 취업만잘하면 당연히만나지 뭘걱정하노,2021.10.25 17:36:27
